Title,Author,Publisher,Published Date:,Format:,Page number:,Series:,Vol:,Language:,ISBN,Page read,Item_Url,Icon_Path,Image URL,Book Cover,Summary,Location:,List Price,Category:,RATE,Copy,Read,Favorite,Comments,Category,List Type,Date Added,Source
Culture Yaksha, Bashir Badra,,0-0-0,Paperback,0,,,,9789350006344,0,https://www.goodreads.com/book/show/40812672-culture-yaksha,/HandyLibrary/Icons/Img_9789350006344.png,/HandyLibrary/Photos/Img_9789350006344.png,,,,395.0,Poetry,5.0,4,,,,Hindi,,2020-07-27T07:20:38.000Z,handylib
Phir Meri Yaad / फिर मेरी याद , Kumar Vishwas,Rajkamal Prakashan,0-0-0,Paperback,176,,,hi,9789388933605,0,https://www.goodreads.com/book/show/52042135-phir-meri-yaad,/HandyLibrary/Icons/Img_9789388933605.png,/HandyLibrary/Photos/Img_9789388933605.png,https://books.google.com/books/content?id=S2WzDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#8216;&#2325;&#2379;&#2312; &#2342;&#2368;&#2357;&#2366;&#2344;&#2366; &#2325;&#2361;&#2340;&#2366; &#2361;&#2376;&#8217; &#2325;&#2366;&#2357;&#2381;&#2351; &#2360;&#2306;&#2327;&#2381;&#2352;&#2361; &#2325;&#2375; &#2346;&#2381;&#2352;&#2325;&#2366;&#2358;&#2344; &#2325;&#2375; 12 &#2357;&#2352;&#2381;&#2359;&#2379;&#2306; &#2348;&#2366;&#2342; &#2346;&#2381;&#2352;&#2325;&#2366;&#2358;&#2367;&#2340; &#2361;&#2379; &#2352;&#2361;&#2366; &#8216;&#2347;&#2367;&#2352; &#2350;&#2375;&#2352;&#2368; &#2351;&#2366;&#2342;&#8217; &#2325;&#2369;&#2350;&#2366;&#2352; &#2357;&#2367;&#2358;&#2381;&#2357;&#2366;&#2360; &#2325;&#2366; &#2340;&#2368;&#2360;&#2352;&#2366; &#2325;&#2366;&#2357;&#2381;&#2351;-&#2360;&#2306;&#2327;&#2381;&#2352;&#2361; &#2361;&#2376;. &#2311;&#2360; &#2360;&#2306;&#2327;&#2381;&#2352;&#2361; &#2350;&#2375;&#2306; &#2327;&#2368;&#2340;, &#2325;&#2357;&#2367;&#2340;&#2366;, &#2350;&#2369;&#2325;&#2381;&#2340;&#2325;, &#2392;&#2340;&#2366;, &#2310;&#2395;&#2366;&#2342; &#2309;&#2358;&#2310;&#2352;&#8212; &#2360;&#2348;&#2325;&#2368; &#2348;&#2361;&#2366;&#2352; &#2361;&#2376;.</p>
<br>",,199.0,Library,4.0,5,,,,Hindi,,2020-07-27T07:20:39.000Z,handylib
Pyar Ka Pahla Khat, Hastimal Hasti,Vani Prakashan,2018-4-0,Paperback,120,,,hin,9789387648951,0,https://www.goodreads.com/book/show/40034114-pyar-ka-pahla-khat,/HandyLibrary/Icons/Img_9789387648951.png,/HandyLibrary/Photos/Img_9789387648951.png,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525418600l/40034114._SX98_.jpg,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2361;&#2360;&#2381;&#2340;&#2368;&#2350;&#2354; &#8216;&#2361;&#2360;&#2381;&#2340;&#2368;&#8217; &#2325;&#2368; &#2327;&#2364;&#2332;&#2364;&#2354;&#2379;&#2306; &#2350;&#2375;&#2306; &#2310;&#2342;&#2350;&#2368; &#2325;&#2368; &#2326;&#2369;&#2342;&#2381;&#2342;&#2366;&#2352;&#2368; &#2325;&#2368; &#2354;&#2380; &#2332;&#2361;&#2366;&#2305;-&#2340;&#2361;&#2366;&#2305; &#2342;&#2367;&#2326;&#2340;&#2368; &#2361;&#2376;&#2404; &#2361;&#2366;&#2354;&#2366;&#2340; &#2346;&#2352; &#2326;&#2368;&#2333; &#2361;&#2376;, &#2327;&#2364;&#2369;&#2360;&#2381;&#2360;&#2366; &#2361;&#2376;, &#2346;&#2352; &#2313;&#2360;&#2375; &#2354;&#2354;&#2325;&#2366;&#2352;&#2344;&#2375; &#2325;&#2368; &#2325;&#2370;&#2357;&#2340; &#2349;&#2368; &#2361;&#2376;&#2404; &#2346;&#2381;&#2352;&#2375;&#2352;&#2339;&#2366; &#2349;&#2368;&#2340;&#2352; &#2360;&#2375; &#2342;&#2375;&#2340;&#2375; &#2361;&#2376;&#2306; &#2357;&#2375;, &#2327;&#2364;&#2332;&#2364;&#2354; &#2342;&#2379; &#2346;&#2306;&#2325;&#2381;&#2340;&#2367;&#2351;&#2379;&#2306; &#2350;&#2375;&#2306; &#2342;&#2360;-&#2348;&#2368;&#2360; &#2346;&#2344;&#2381;&#2344;&#2375; &#2325;&#2368; &#2360;&#2306;&#2357;&#2375;&#2342;&#2344;&#2366; &#2313;&#2340;&#2366;&#2352; &#2342;&#2375;&#2340;&#2368; &#2361;&#2376;&#2404; &#2325;&#2350; &#2358;&#2348;&#2381;&#2342;&#2379;&#2306; &#2350;&#2375;&#2306; &#2360;&#2330;&#2381;&#2330;&#2366;&#2312;, &#2312;&#2350;&#2366;&#2344;&#2342;&#2366;&#2352;&#2368;, &#2360;&#2350;&#2333;&#2342;&#2366;&#2352;&#2368; &#2325;&#2368; &#2348;&#2366;&#2340; &#8216;&#2361;&#2360;&#2381;&#2340;&#2368;&#8217; &#2325;&#2368; &#2327;&#2364;&#2332;&#2364;&#2354;&#2379;&#2306; &#2325;&#2368; &#2357;&#2367;&#2358;&#2375;&#2359;&#2340;&#2366; &#2361;&#2376;&#2404; &#2357;&#2375; &#2361;&#2352; &#2313;&#2354;&#2333;&#2344; &#2360;&#2375; &#2348;&#2366;&#2361;&#2352; &#2310;&#2344;&#2375; &#2325;&#2368; &#2340;&#2352;&#2325;&#2368;&#2348; &#2349;&#2368; &#2360;&#2369;&#2333;&#2366;&#2340;&#2375; &#2361;&#2376;&#2306;, &#2310;&#2340;&#2381;&#2350;&#2368;&#2351; &#2360;&#2354;&#2366;&#2361; &#2349;&#2368; &#2342;&#2375;&#2340;&#2375; &#2361;&#2376;&#2306;-</p>
<br>
<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2325;&#2367;&#2360; &#2332;&#2327;&#2361; &#2352;&#2366;&#2360;&#2381;&#2340;&#2366; &#2344;&#2361;&#2368;&#2306; &#2361;&#2379;&#2340;&#2366;</p>
<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2360;&#2367;&#2352;&#2381;&#2347;&#2364; &#2361;&#2350;&#2325;&#2379; &#2346;&#2340;&#2366; &#2344;&#2361;&#2368;&#2306; &#2361;&#2379;&#2340;&#2366;</p>
<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2348;&#2352;&#2360;&#2379;&#2306; &#2352;&#2369;&#2340; &#2325;&#2375; &#2350;&#2367;&#2332;&#2364;&#2366;&#2332; &#2360;&#2361;&#2340;&#2366; &#2361;&#2376;</p>
<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2346;&#2375;&#2337;&#2364; &#2351;&#2370;&#2305; &#2361;&#2368; &#2348;&#2337;&#2364;&#2366; &#2344;&#2361;&#2368;&#2306; &#2361;&#2379;&#2340;&#2366;</p>",,295.0,Books,4.0,,,,,Hindi,,2020-07-27T07:20:40.000Z,handylib
Yaha Andara KI Bata Hai: Hasya-Vyangya Kavya-Sangraha, Hullara,Vani Prakashan,0-0-0,Paperback,142,,,hi,9788170555919,0,https://www.goodreads.com/book/show/15696604-yaha-andara-ki-bata-hai,/HandyLibrary/Icons/Img_9788170555919.png,/HandyLibrary/Photos/Img_9788170555919.png,https://books.google.com/books/content?id=ilufsPpw_yEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,175.0,Others,,,,,,Hindi,,2020-07-27T07:20:41.000Z,handylib
अमृता और इमरोज़ के ख़तों का सफरनामा , Amrita Pritam,Notion Press,0-0-0,Paperback,92,,,en,9789353490256,0,https://www.goodreads.com/book/show/51118964-amrita-aur-imroz-ke-khaton-ka-safar,/HandyLibrary/Icons/Img_9789353490256.png,/HandyLibrary/Photos/Img_9789353490256.png,https://books.google.com/books/content?id=xHFgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">The love letters of Amrita and Imroz are an interesting insight into the personalities of two highly creative minds. The reader gets intimate glimpses of the extraordinary relationship between the renowned author and poet and her artist companion. The handwritten letter delivered by the government postal service was the only recourse available to Amrita and Imroz while they charted their careers in different cities, Amrita in Delhi and Imroz in Mumbai. And they discussed each day's happening with each other, even if it took days for the other to receive the letter. The creative mind yearns for satisfaction and for love and recognition. These letters offer a peek into these creative minds, they are also a record of social history of those times, a far cry from modern quick service times.. and therein lies the significance of the letters</p>",,175.0,Poetry,4.0,,,,,Hindi,,2020-07-27T07:20:42.000Z,handylib
अमृता और इमरोज़ के ख़तों का सफरनामा , Amrita Pritam,Notion Press,0-0-0,Paperback,92,,,en,9789353490256,0,https://www.goodreads.com/book/show/51118964-amrita-aur-imroz-ke-khaton-ka-safar,/HandyLibrary/Icons/Img_9789353490256.png,/HandyLibrary/Photos/Img_9789353490256.png,https://books.google.com/books/content?id=xHFgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">The love letters of Amrita and Imroz are an interesting insight into the personalities of two highly creative minds. The reader gets intimate glimpses of the extraordinary relationship between the renowned author and poet and her artist companion. The handwritten letter delivered by the government postal service was the only recourse available to Amrita and Imroz while they charted their careers in different cities, Amrita in Delhi and Imroz in Mumbai. And they discussed each day's happening with each other, even if it took days for the other to receive the letter. The creative mind yearns for satisfaction and for love and recognition. These letters offer a peek into these creative minds, they are also a record of social history of those times, a far cry from modern quick service times.. and therein lies the significance of the letters</p>
<br>",,175.0,Poetry,4.0,1,,,,Hindi,,2020-07-27T07:20:43.000Z,handylib
अमृता और इमरोज़ के ख़तों का सफरनामा , Amrita Pritam,Notion Press,0-0-0,Paperback,92,,,en,9789353490256,0,https://www.goodreads.com/book/show/51118964-amrita-aur-imroz-ke-khaton-ka-safar,/HandyLibrary/Icons/Img_9789353490256.png,/HandyLibrary/Photos/Img_9789353490256.png,https://books.google.com/books/content?id=xHFgDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">The love letters of Amrita and Imroz are an interesting insight into the personalities of two highly creative minds. The reader gets intimate glimpses of the extraordinary relationship between the renowned author and poet and her artist companion. The handwritten letter delivered by the government postal service was the only recourse available to Amrita and Imroz while they charted their careers in different cities, Amrita in Delhi and Imroz in Mumbai. And they discussed each day's happening with each other, even if it took days for the other to receive the letter. The creative mind yearns for satisfaction and for love and recognition. These letters offer a peek into these creative minds, they are also a record of social history of those times, a far cry from modern quick service times.. and therein lies the significance of the letters</p>
<br>",,175.0,Poetry,4.0,2,,,,Hindi,,2020-07-27T07:20:44.000Z,handylib
Dil Ki Nazar Se , Ravindra Jain,Weiser Books,0-0-0,Paperback,128,,,en,9789350642351,0,https://www.goodreads.com/book/show/30059608-dil-ki-nazar-se,/HandyLibrary/Icons/Img_9789350642351.png,/HandyLibrary/Photos/Img_9789350642351.png,https://books.google.com/books/content?id=r5gLRKRS47sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">Cyril Scott felt that if the Christian religion was to survive, its esoteric aspects must be presented to the reading public and not merely remain the knowledge of a select few. The Vision of the Nazarene reveals Jesus of Nazareth in a light hitherto unknown and unsuspected by most. It also gives the key to many of his teachings which have not been correctly understood.</p>
<br>",,165.0,"Body, Mind & Spirit",,7,,,,Hindi,,2020-07-27T07:20:45.000Z,handylib
साहिर लुधियानवी : मेरे गीत तुम्हारे , Sunil Bhat,Star Publications ,2016-0-0,Paperback,168,,,hin,9788176505437,0,https://www.goodreads.com/book/show/52187351,/HandyLibrary/Icons/Img_9788176505437.png,/HandyLibrary/Photos/Img_9788176505437.png,,,,195.0,Others,4.0,1,,,,Hindi,,2020-07-27T07:20:46.000Z,handylib
Tera Bayan Ghalib , Salim Kumar Arif,Vani Prakashan,0-0-0,Paperback,107,,,ur,9789352294824,0,https://www.goodreads.com/book/show/33408218-tera-bayan-ghalib,/HandyLibrary/Icons/Img_9789352294824.png,/HandyLibrary/Photos/Img_9789352294824.png,https://books.google.com/books/content?id=Dy5DDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,,,295.0,"Ghazals, Urdu",,1,,,,Hindi,,2020-07-27T07:20:47.000Z,handylib
Hamein Bahut Sare Phool Chahiye, Afzal Ahmed Syed,vani prakashan,2018-0-0,Paperback,150,,,hin,9789387648531,0,https://www.goodreads.com/book/show/40040543-hamein-bahut-sare-phool-chahiye,/HandyLibrary/Icons/Img_9789387648531.png,/HandyLibrary/Photos/Img_9789387648531.png,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525520150l/40040543._SX98_.jpg,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;""><a href=""http://www.vaniprakashan.in/details.php?prod_id=8395&title=Hamein%20Bahut%20Sare%20Phool%20Chahiye"">http://www.vaniprakashan.in/details.p...</a></p>",,395.0,Others,,,,,,Hindi,,2020-07-27T07:20:48.000Z,handylib
तीन गोले (मंटो अब तक - 24), Saadat Hasan Manto,Vani Prakashan,0-0-0,Paperback,112,मंटो अब तक,,hin,9789350723432,0,https://www.goodreads.com/book/show/26244514,/HandyLibrary/Icons/Img_9789350723432.png,/HandyLibrary/Photos/Img_9789350723432.png,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441641884l/26244514._SX98_.jpg,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2350;&#2339;&#2381;&#2335;&#2379; &#2325;&#2368; &#2309;&#2343;&#2367;&#2325;&#2366;&#2306;&#2358; &#2325;&#2361;&#2366;&#2344;&#2367;&#2351;&#2379;&#2306; &#2325;&#2368; &#2346;&#2381;&#2352;&#2375;&#2352;&#2339;&#2366; &#2351;&#2366; &#2313;&#2340;&#2381;&#2360;, &#2313;&#2360;&#2325;&#2366; &#2351;&#2361; &#2319;&#2361;&#2360;&#2366;&#2360; &#2361;&#2376;- &#2309;&#2340;&#2381;&#2351;&#2344;&#2381;&#2340; &#2346;&#2381;&#2352;&#2366;&#2350;&#2366;&#2339;&#2367;&#2325; &#2324;&#2352; &#2360;&#2330;&#2381;&#2330;&#2366; &#2319;&#2361;&#2360;&#2366;&#2360;- &#2325;&#2367; &#2311;&#2360; &#2360;&#2366;&#2352;&#2375; &#2344;&#2367;&#2332;&#2366;&#2350; &#2350;&#2375;&#2306; &#2325;&#2361;&#2368;&#2306; &#2325;&#2369;&#2331; &#2348;&#2361;&#2369;&#2340; &#2394;&#2354;&#2340; &#2361;&#2376;- &#2310;&#2343;&#2366;&#2352;&#2349;&#2370;&#2340; &#2352;&#2370;&#2346; &#2360;&#2375; &#2394;&#2354;&#2340; &#2324;&#2352; &#2344;&#2366;&#2325;&#2366;&#2348;&#2367;&#2354;&#2375;-&#2348;&#2352;&#2342;&#2366;&#2358;&#2381;&#2340;&#2404; &#2357;&#2361; &#2309;&#2346;&#2344;&#2368; &#2360;&#2366;&#2352;&#2368; &#2358;&#2325;&#2381;&#2340;&#2367; &#2325;&#2375; &#2360;&#2366;&#2341; &#2342;&#2352;&#2381;&#2342; &#2324;&#2352; &#2342;&#2369;&#2326; &#2324;&#2352; &#2340;&#2325;&#2354;&#2368;&#2347; &#2325;&#2375; &#2360;&#2361;&#2368; &#2350;&#2369;&#2325;&#2366;&#2350; &#2346;&#2352; &#2313;&#2305;&#2327;&#2354;&#2368; &#2352;&#2326;&#2340;&#2366; &#2361;&#2376;- &#2325;&#2367; &#2351;&#2361;&#2368; &#2313;&#2360;&#2325;&#2375; &#2344;&#2367;&#2325;&#2335;, &#2354;&#2375;&#2326;&#2344; &#2325;&#2366; &#2313;&#2342;&#2381;&#2342;&#2375;&#2358;&#2381;&#2351; &#2361;&#2376;&#2404; &#2350;&#2339;&#2381;&#2335;&#2379; &#2325;&#2368; &#2351;&#2361; &#2349;&#2366;&#2357;&#2344;&#2366; &#2319;&#2325; &#2327;&#2361;&#2352;&#2375; &#2344;&#2376;&#2340;&#2367;&#2325; &#2313;&#2340;&#2381;&#2340;&#2352;&#2342;&#2366;&#2351;&#2367;&#2340;&#2381;&#2357; &#2325;&#2375; &#2319;&#2361;&#2360;&#2366;&#2360; &#2360;&#2375; &#2313;&#2346;&#2332;&#2340;&#2368; &#2361;&#2376;&#2404; &#2319;&#2325; &#2320;&#2360;&#2368; &#2357;&#2381;&#2351;&#2357;&#2360;&#2381;&#2341;&#2366; &#2350;&#2375;&#2306; &#2352;&#2361;&#2340;&#2375; &#2361;&#2369;&#2319;, &#2332;&#2379; &#2354;&#2327;&#2366;&#2340;&#2366;&#2352; &#2350;&#2366;&#2344;&#2357;&#2368;&#2351;&#2340;&#2366; &#2325;&#2379; &#2325;&#2369;&#2330;&#2354;&#2340;&#2368; &#2361;&#2376;, &#2350;&#2339;&#2381;&#2335;&#2379; &#2344;&#2367;&#2332;&#2368; &#2340;&#2380;&#2352; &#2346;&#2352;, &#2309;&#2346;&#2344;&#2375; &#2360;&#2350;&#2366;&#2332; &#2324;&#2352; &#2309;&#2346;&#2344;&#2375; &#2360;&#2366;&#2341;&#2367;&#2351;&#2379;&#2306; &#2325;&#2375; &#2346;&#2381;&#2352;&#2340;&#2367; &#2326;&#2369;&#2342; &#2325;&#2379; &#2313;&#2340;&#2381;&#2340;&#2352;&#2342;&#2366;&#2351;&#2368; &#2360;&#2350;&#2333;&#2340;&#2366; &#2361;&#2376; &#2324;&#2352; &#2340;&#2325;&#2354;&#2368;&#2347; &#2325;&#2375; &#2360;&#2361;&#2368; &#2350;&#2369;&#2325;&#2366;&#2350; &#2346;&#2352; &#2313;&#2305;&#2327;&#2354;&#2368; &#2352;&#2326;&#2344;&#2366;, &#2313;&#2360;&#2325;&#2375; &#2344;&#2395;&#2342;&#2368;&#2325;, &#2313;&#2360;&#2325;&#2375; &#2350;&#2366;&#2344;&#2357;&#2368;&#2351; &#2398;&#2352;&#2381;&#2395; &#2325;&#2368; &#2309;&#2342;&#2366;&#2351;&#2327;&#2368; &#2361;&#2376;&#2404; &#2311;&#2360;&#2368;&#2354;&#2367;&#2319; &#2357;&#2361; &#2348;&#2366;&#2352;-&#2348;&#2366;&#2352; &#2313;&#2344; &#2310;&#2343;&#2366;&#2352;&#2349;&#2370;&#2340; &#2350;&#2360;&#2354;&#2379;&#2306; &#2325;&#2368; &#2340;&#2352;&#2347; &#2350;&#2369;&#2396;&#2340;&#2366; &#2361;&#2376;, &#2332;&#2379; &#2360;&#2361;&#2332; &#2332;&#2367;&#2358;&#2381;&#2344;&#2381;&#2342;&#2327;&#2368; &#2325;&#2375; &#2352;&#2366;&#2360;&#2381;&#2340;&#2375; &#2350;&#2375;&#2306; &#2352;&#2369;&#2325;&#2366;&#2357;&#2335; &#2348;&#2344; &#2325;&#2352; &#2326;&#2396;&#2375; &#2361;&#2376; -&#2352;&#2366;&#2332;&#2344;&#2368;&#2340;&#2367;, &#2360;&#2366;&#2350;&#2381;&#2346;&#2381;&#2352;&#2342;&#2366;&#2351;&#2367;&#2325;&#2340;&#2366;, &#2333;&#2370;&#2336;, &#2347;&#2352;&#2375;&#2348;, &#2360;&#2381;&#2357;&#2366;&#2352;&#2381;&#2341;, &#2349;&#2381;&#2352;&#2359;&#2381;&#2335;&#2366;&#2330;&#2366;&#2352;, &#2360;&#2352;&#2350;&#2366;&#2351;&#2375;&#2342;&#2366;&#2352;&#2368;, &#2358;&#2379;&#2359;&#2339;&#2404;</p>
<br>",,125.0,My-books,3.5,3,,,,Hindi,,2020-07-27T07:20:50.000Z,handylib
Ek Aur Durghatna, Dario Fo,,0-0-0,Paperback,0,,,,9788170556527,0,https://www.goodreads.com/book/show/30966834-ek-aur-durghatna,/HandyLibrary/Icons/Img_9788170556527.png,/HandyLibrary/Photos/Img_9788170556527.png,,,,199.0,Translated-to-hindi,4.0,,,,,Hindi,,2020-07-27T07:20:51.000Z,handylib
Dil Ki Nazar Se , Ravindra Jain,Weiser Books,0-0-0,Paperback,128,,,en,9789350642351,0,https://www.goodreads.com/book/show/30059608-dil-ki-nazar-se,/HandyLibrary/Icons/Img_9789350642351.png,/HandyLibrary/Photos/Img_9789350642351.png,https://books.google.com/books/content?id=r5gLRKRS47sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">Cyril Scott felt that if the Christian religion was to survive, its esoteric aspects must be presented to the reading public and not merely remain the knowledge of a select few. The Vision of the Nazarene reveals Jesus of Nazareth in a light hitherto unknown and unsuspected by most. It also gives the key to many of his teachings which have not been correctly understood.</p>
<br>",,165.0,"Body, Mind & Spirit",,8,,,,Hindi,,2020-07-27T07:20:52.000Z,handylib
Dil Ki Nazar Se , Ravindra Jain,Weiser Books,0-0-0,Paperback,128,,,en,9789350642351,0,https://www.goodreads.com/book/show/30059608-dil-ki-nazar-se,/HandyLibrary/Icons/Img_9789350642351.png,/HandyLibrary/Photos/Img_9789350642351.png,https://books.google.com/books/content?id=r5gLRKRS47sC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">Cyril Scott felt that if the Christian religion was to survive, its esoteric aspects must be presented to the reading public and not merely remain the knowledge of a select few. The Vision of the Nazarene reveals Jesus of Nazareth in a light hitherto unknown and unsuspected by most. It also gives the key to many of his teachings which have not been correctly understood.</p>
<br>",,165.0,"Body, Mind & Spirit",,9,,,,Hindi,,2020-07-27T07:20:53.000Z,handylib
Pyar Ka Pahla Khat , Hastimal Hasti,Vani Prakashan,2018-4-0,Paperback,120,,,hin,9789387648951,0,https://www.goodreads.com/book/show/40034114-pyar-ka-pahla-khat,/HandyLibrary/Icons/Img_9789387648951.png,/HandyLibrary/Photos/Img_9789387648951.png,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1525418600l/40034114._SX98_.jpg,"<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2361;&#2360;&#2381;&#2340;&#2368;&#2350;&#2354; &#8216;&#2361;&#2360;&#2381;&#2340;&#2368;&#8217; &#2325;&#2368; &#2327;&#2364;&#2332;&#2364;&#2354;&#2379;&#2306; &#2350;&#2375;&#2306; &#2310;&#2342;&#2350;&#2368; &#2325;&#2368; &#2326;&#2369;&#2342;&#2381;&#2342;&#2366;&#2352;&#2368; &#2325;&#2368; &#2354;&#2380; &#2332;&#2361;&#2366;&#2305;-&#2340;&#2361;&#2366;&#2305; &#2342;&#2367;&#2326;&#2340;&#2368; &#2361;&#2376;&#2404; &#2361;&#2366;&#2354;&#2366;&#2340; &#2346;&#2352; &#2326;&#2368;&#2333; &#2361;&#2376;, &#2327;&#2364;&#2369;&#2360;&#2381;&#2360;&#2366; &#2361;&#2376;, &#2346;&#2352; &#2313;&#2360;&#2375; &#2354;&#2354;&#2325;&#2366;&#2352;&#2344;&#2375; &#2325;&#2368; &#2325;&#2370;&#2357;&#2340; &#2349;&#2368; &#2361;&#2376;&#2404; &#2346;&#2381;&#2352;&#2375;&#2352;&#2339;&#2366; &#2349;&#2368;&#2340;&#2352; &#2360;&#2375; &#2342;&#2375;&#2340;&#2375; &#2361;&#2376;&#2306; &#2357;&#2375;, &#2327;&#2364;&#2332;&#2364;&#2354; &#2342;&#2379; &#2346;&#2306;&#2325;&#2381;&#2340;&#2367;&#2351;&#2379;&#2306; &#2350;&#2375;&#2306; &#2342;&#2360;-&#2348;&#2368;&#2360; &#2346;&#2344;&#2381;&#2344;&#2375; &#2325;&#2368; &#2360;&#2306;&#2357;&#2375;&#2342;&#2344;&#2366; &#2313;&#2340;&#2366;&#2352; &#2342;&#2375;&#2340;&#2368; &#2361;&#2376;&#2404; &#2325;&#2350; &#2358;&#2348;&#2381;&#2342;&#2379;&#2306; &#2350;&#2375;&#2306; &#2360;&#2330;&#2381;&#2330;&#2366;&#2312;, &#2312;&#2350;&#2366;&#2344;&#2342;&#2366;&#2352;&#2368;, &#2360;&#2350;&#2333;&#2342;&#2366;&#2352;&#2368; &#2325;&#2368; &#2348;&#2366;&#2340; &#8216;&#2361;&#2360;&#2381;&#2340;&#2368;&#8217; &#2325;&#2368; &#2327;&#2364;&#2332;&#2364;&#2354;&#2379;&#2306; &#2325;&#2368; &#2357;&#2367;&#2358;&#2375;&#2359;&#2340;&#2366; &#2361;&#2376;&#2404; &#2357;&#2375; &#2361;&#2352; &#2313;&#2354;&#2333;&#2344; &#2360;&#2375; &#2348;&#2366;&#2361;&#2352; &#2310;&#2344;&#2375; &#2325;&#2368; &#2340;&#2352;&#2325;&#2368;&#2348; &#2349;&#2368; &#2360;&#2369;&#2333;&#2366;&#2340;&#2375; &#2361;&#2376;&#2306;, &#2310;&#2340;&#2381;&#2350;&#2368;&#2351; &#2360;&#2354;&#2366;&#2361; &#2349;&#2368; &#2342;&#2375;&#2340;&#2375; &#2361;&#2376;&#2306;-</p>
<br>
<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2325;&#2367;&#2360; &#2332;&#2327;&#2361; &#2352;&#2366;&#2360;&#2381;&#2340;&#2366; &#2344;&#2361;&#2368;&#2306; &#2361;&#2379;&#2340;&#2366;</p>
<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2360;&#2367;&#2352;&#2381;&#2347;&#2364; &#2361;&#2350;&#2325;&#2379; &#2346;&#2340;&#2366; &#2344;&#2361;&#2368;&#2306; &#2361;&#2379;&#2340;&#2366;</p>
<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2348;&#2352;&#2360;&#2379;&#2306; &#2352;&#2369;&#2340; &#2325;&#2375; &#2350;&#2367;&#2332;&#2364;&#2366;&#2332; &#2360;&#2361;&#2340;&#2366; &#2361;&#2376;</p>
<p dir=""ltr"" style=""margin-top:0; margin-bottom:0;"">&#2346;&#2375;&#2337;&#2364; &#2351;&#2370;&#2305; &#2361;&#2368; &#2348;&#2337;&#2364;&#2366; &#2344;&#2361;&#2368;&#2306; &#2361;&#2379;&#2340;&#2366;</p>
<br>",,295.0,Books,4.0,1,,,,Hindi,,2020-07-27T07:20:54.000Z,handylib
