handleId, fieldType, name, description, productImageUrl, collection, isbn, price, visible, inventory, additionalInfoTitle1, additionalInfoDescription1
9788187482437, Product, Diwan - I - Ghalib, Diwan - I - Ghalib - Nand Kishore Acharya, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788187482437.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=ozyLQHHOf53G%2Fr%2BwQaILgkvWEyvsCK%2BwrKaPKlbM0RoFiqgJtna8N6c3jOJxCTUAuyiQF4ThbK%2B1sHDWuwHsqGR85K%2FBAjZHOdN8xzegZ8jGLuZpOi%2BKbvtulGnxkIoh%2BNekuzqVPRb25kJV%2FL0jxOIowq2FFBaIz9HeDVna9rjCqzC0Zi41zH%2FGPv%2B5CTNHBpn1R41jfJDItKKqt6gTrg66Gd5NNBYOIvgtT5uL1ghJD%2FnQ7xMzZGmopZpCM%2FUfgtULPnbHcw7FuSrkxueEYloh0iD5httZ6wf9vA4BnGmvDqrdVaO7TpDF8V7lntzJQ4yLGegwhTi9tdP%2FkoKcMQ%3D%3D, Hindi, 9788187482437, 150.00, TRUE, 3, Written By Nand Kishore Acharya, Diwan - I - Ghalib - Nand Kishore Acharya
9788188957309, Product, Aadmi Aur Chuhe, Aadmi Aur Chuhe - Aabid Surti, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788188957309.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=Gcwanq13NSc49g3Pmu4Zq9Um7Sfxj6aedF1LcBYZ1rgnuSMQJKm0382rVO4HV4i8hCs5xDI5eK0UdNEPrLZsZlceWV4CpxyMenxWsqFbmkge5wZCQIci1tYP4QYYX9gKt98fkqLFPjrZy8UmLoJyxSu4ie8mDVzpnVx7Ula50CdQ%2BxoC9MckechLYklaYc%2FQMLNoW8cc%2BEo4x1bV5pEmHHtNI7RwusO8zlnXGNagpWvUo7AK1DBe7h3hHUFdyWeVKaSfefhRCLGOT44u8q6HNcBzOjdprItohcSF8qX%2Fmg4aC0B64%2BSCqcesmCQ5fI%2BceLzMtuRcmYtl46DMs1pSow%3D%3D, Hindi, 9788188957309, 170.0, TRUE, 1, Written By Aabid Surti, Aadmi Aur Chuhe - Aabid Surti
9788189303051, Product, Bhavishya Ko Garhta Ek Dashak : Grameen Ilaqon Mein Shiksha Aur Doosra Dashak, Bhavishya Ko Garhta Ek Dashak : Grameen Ilaqon Mein Shiksha Aur Doosra Dashak - Denzil Saldanha, https://s3.amazonaws.com/kimicoapps-bookbuddy/AD43D619-208D-4F07-B9D0-F42886B7F60F, Hindi, 9788189303051, 120.00, TRUE, 1, Written By Denzil Saldanha, Bhavishya Ko Garhta Ek Dashak : Grameen Ilaqon Mein Shiksha Aur Doosra Dashak - Denzil Saldanha
9788193440933, Product, Subha-Bak̲h̲aira Zindagī, Subha-Bak̲h̲aira Zindagī - Amīra Imāma, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_9788193440933.jpg?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=ZFJq4eVF%2Bk%2BFz1av5qs%2BP%2Bu2PTPQHpaZp07mLehBv8qMT1KXbZdvbTxtvOGeMdygJN3d7yuKjb7g1gdpxmXa7tLgi%2Br1jMXFsiFJH6MzvLzi9zKV6avLTIq6q3AQF0Ehn6sMrK9V0PXQAbKJuP2P4KGAg2ktgcf55YOLJlg2GkzS2MNhofzKdIyBKZDmBQ39CTK9DyH%2FQvjEw14kVF4EeFoCcEd2PBOwg6xOiuA%2Fpjh%2BMOm4v0KpWgEbc9H%2BY4urjtzcLQ0YryhUEUK7vlsREuOqoJ4jxtL8XfklKmtzDtdCeiHStpLZPYV5a18TC8IwCDSD%2BR3veVlXYMyHqi5S3A%3D%3D, Hindi, 9788193440933, 199.00, TRUE, 2, Written By Amīra Imāma, Subha-Bak̲h̲aira Zindagī - Amīra Imāma
9788193935552, Product, EK CHAADAR MAILI SI, EK CHAADAR MAILI SI - SH. RAJENDER SINGH BEDI, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788193935552.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=l1FOO%2BUCf%2BMp0IqOPZkjt9%2B3XNoCdWRVXW0kSvGwB2CGx14svkzj9XyB15XMiYTY1p48%2B3p3y2A7UGM6AQCppF5wXwtx%2F5M23J29DdgzHpzxJKCoqvoiA6wQN3%2FQn21F3W7%2BUlz3Ah7R3YuPNVVJYW%2FhBEwmDUCPBXoQu1qAI6zHD3XdJGjer3Gfln%2Fs2xUVb3qfp3CseqtaCe%2F5Xb7av9rF1yEV7WrsUY5YnG7Q8uEKg3yL3P67SMejxems1AhhHHDv1hGeph6BLo50NCQzad0QP9WAGb5KwgH1KA%2Bx70gE0YL1xQTELRFU02wYCNKoa6LuyuCYCj0RrchkRsnFxQ%3D%3D, Hindi, 9788193935552, 150.0, TRUE, 2, Written By SH. RAJENDER SINGH BEDI, EK CHAADAR MAILI SI - SH. RAJENDER SINGH BEDI
9788193935569, Product, गोली, गोली - आचार्य चतुरसेन, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788193935569.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=CLs4TQFe6ZHdWgDKYnOfEqZak7A8kY7nGloEI%2FkDEZzEFM%2F8UtFCp7yQctwJ4J2kAHkfjWF4qRrx1G2psyVIGPhi%2BQ6EoMdxggw%2BthfpfAUK4K8EuAY9bOaPXzqlEcrM4jAcZq%2Bm%2BVTBhpeUe%2F5TtPNSCNtbB0p4Ha6qAgwH2iVqwEWBMplbCdwcaVTfV6G0OGhWXq6qtY%2Br3M%2FNO8s6c7bjGgWgc7d%2FP9X8EdEyj4b2Z7utTVcLbwbLkI47B4QGxT2cMyCEJ9IGrh4NHLlUgDO2zpZ2WL87nMDSLaySiGzXZzmPK409HQVnPejV8skFiJw7JFzAHsYlwdabNqqg6g%3D%3D, Hindi, 9788193935569, 225.0, TRUE, 3, Written By आचार्य चतुरसेन, गोली - आचार्य चतुरसेन
9788194366522, Product, Aur phir ek dīn, Aur phir ek dīn - Naseeruddin Shah, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9788194366522.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=hgNXdYar%2FAfdbwKOLlJtiko3i0pmlqp%2FtBO%2FV9Swe8BvU8MnXKEjzp9uIgXPQDREzsk5Q%2FGWy4bpYcbovoxGlSSNZr5W1yrDAmCRaeMIvxGLPNSxpEDHP4b%2Fop3VNCQZlxkwUNNv4pJYqUiQXFbxnEZ2x53U3YmtTRjlYd0WiNXXXYr0yswmcT67kWqdiQRiLnMZZxS2G33uKxNLB1MFrKRSuMZG218hsDXb4oVorp941X5IvXHSbbqiFVl2Nlyr7X20XuNl1SQ3fTYKIrAyGIMgMuiR5OrcVIkg24NsKwMOspOEZW2s0%2B%2BCCLd5oUu%2FyJ%2BEI2YYxwy%2FikyJha%2B9bg%3D%3D, Hindi, 9788194366522, 495.0, TRUE, 1, Written By Naseeruddin Shah, Aur phir ek dīn - Naseeruddin Shah
9789350000069, Product, Chal Gori Dohapuram, Chal Gori Dohapuram - Bekal Utsahi & Edited by Dixit Dankouri, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9789350000069.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=SlX7Ag4sfl%2F2DlChBOGct0eky7cOAA%2F%2BU9MxYJuHhFD%2BGDJSUU7wCZu7ww9F%2FjmH3e9rYwB9FRWg8qFAG4nWYHc77Hk3K0NAAkmAsYUt91ye1%2B1%2Fh1Amaz1FdeBhpdgVJof5vjmYxDxnyZBbUemG%2BywgAyKyulb1jmCc8pbcOcS43hnAfpCbguizhM1QH6ObiJGEWoIc9Jy3w6JyJYg25W7sDZyumLjaDRWuDzvVfuXTusHTMCXkxTOiKMk5f8CiLsDK3szZSge8WlkhnK%2Fkq%2BBdYUT%2F4858lplxYJKqtdymgA7ZYLTj9cqEAWYxYR0cUuEXc%2BvdwomGRiRfAh7X%2Bw%3D%3D, Hindi, 9789350000069, 250.0, TRUE, 3, Written By Bekal Utsahi & Edited by Dixit Dankouri, Chal Gori Dohapuram - Bekal Utsahi & Edited by Dixit Dankouri
9789350000243, Product, Āsamāna se āge, Āsamāna se āge - Rājeśa Reḍḍī, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9789350000243.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=S%2FeloKxZUOGlhGW1CNR94%2B38xeEoiy6K5geId5hLcjwwGkkgbUHI2okvlO5UjD2iat6NXBsmATC5Dg%2BhkG6RI97AeJvP1cf1qBFkvglRZH2XYpF6ks42UuL5oy%2BZCaW1HtiXmHLOLQrMynY2S7Pef5D13YGicQFW0QFefgOai5CiRbBatLdcaoqIonW%2FhFIed5kUd75U98Lrq0mRsvpIzzAlV3aK%2FJZFb0X6gOEuZuRG6Hr84rt9Cru7tKEh90dP6Gv8SImPiWJS8seC4NsyLxQhfeFA5UFkJPiXWE%2FLqhaXfeVAgpy4iiNAhC9EpYe38S10P7BGBQnLRaahBL1q3A%3D%3D, Hindi, 9789350000243, 200.00, TRUE, 4, Written By Rājeśa Reḍḍī, Āsamāna se āge - Rājeśa Reḍḍī
9789350000441, Product, Tulsidas, Tulsidas - Rāmacandra Tivārī, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9789350000441.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=R6paPHJQlJ8yEbe6gUGnbqCowCs31Z4lyiaS4enV7NdZyWxN0Re34gilBUNFocVFuLb02FXdSx3Nstdf%2B%2F1VyFIsJaJfUFVar%2B9nhf4bIDW4thdPNh3%2FUbbnqZPZ0DyM2ZnHTa7XUbFxIPrm9wTWs5V90t3O%2BNOluYDeSriLi8zdJN8d8vGa6FUhfXGIWDEsSjrkBlV8W%2BFgD0yPqsYGp2uL1qqOHRXbdS0geWiZYpQgjPWz9SgCnVBZxsre6CcKSj9vy2xoK0f2HSys6xx4uofBc8l5%2FBAtcL55Dm39moef9FVXfUN9BLkLEpY%2B0sw59zavvJ5GXUeAL5rtM6kwdw%3D%3D, Hindi, 9789350000441, 95.0, TRUE, 1, Written By Rāmacandra Tivārī, Tulsidas - Rāmacandra Tivārī
9789350000458, Product, शामी काग़ज़, शामी काग़ज़ - नासीर शर्मा, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9789350000458.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=kWjHHlXsMKrxWRzcwD%2BjDbrPQvU5tsqi65Nx%2B7cf1Bz6lACUvAYBIwLf3nWmEDXuLtrySDYgRfQKaqirwOxqW81jNLXSVeX9UUw42iyPZXYu6gZS4ve7vE0Svwv87bmFRs2rLlfcV6GTfbSZIXHx13NFNtDiQpkg%2FKwsXddNaAk2Y3cPpiZ%2FG3BOrf6q4fhK7ev1vi8iYRoWSEkX%2BFKJfcF9yGLciUVXZV%2F80DSnolgVu1QkxHaG4CGuLqGLd7omxcC6Wp4aDezgDimkE4mUbxwQJTHZyS7flQhTXhVVJBNa%2F3hXF4gEdhpFDEQmZotPe0UWgWP%2Fhc48wCQgverl8w%3D%3D, Hindi, 9789350000458, 350.0, TRUE, 1, Written By नासीर शर्मा, शामी काग़ज़ - नासीर शर्मा
9789350000502, Product, Nibandhoṃ kī duniyā, Nibandhoṃ kī duniyā - Bālamukunda Gupta, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9789350000502.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=j74DVPB%2Fk%2Bwp%2FeVPJKmpcIzR14666fRLR9NSm89ozVKzCMeiDDzcW6gpPDj26%2BDPI2hR5B2WeG2dia6R72dqYohRMjRAh7fwBpUpkj6XlzSwY74INZ4LEfVnBj1HUIjtVSGuAOBPe8agJAdLhfsRgP5gDVPR943ieNLqRcz1NRZPglRadlwXNh6xTN%2FckqfJrO5AXuzB73QOEffSmy1Pwk%2FhYOszE3tBeRsRCRX15rqxH1N6ppENfZGa3uPC5f%2BA4sbPhDGysnXf9wb2VK5dUH9B9gvVmadbHr%2FJPmV76IOi21bb5JfDfr1AQPuCfhKnxjBZgHtIFFqWaICZbDnrfw%3D%3D, Hindi, 9789350000502, 95.0, TRUE, 2, Written By Bālamukunda Gupta, Nibandhoṃ kī duniyā - Bālamukunda Gupta
9789350000519, Product, Nibandhoṃ kī duniyā, Nibandhoṃ kī duniyā - Sūryakānta Tripāṭhī, , Hindi, 9789350000519, 95.00, TRUE, 1, Written By Sūryakānta Tripāṭhī, Nibandhoṃ kī duniyā - Sūryakānta Tripāṭhī
9789350000588, Product, अभिनन्दन, अभिनन्दन - Nagarjun, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9789350000588.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=BIhaH0wRLRyPawWLob707rKjsC%2BD7ahJbXpzJTc3cr5Aj6rzwIE4o%2FVMbm8rJYq3BHI6QbRXjlBMCGtUPKpLfQcdzS0s%2FIhgamc5Xkw01gbvWkV%2FVsPzgNtn89F9Dm8LfeTnbHHeXtVfNx9U1HPsq2CB%2By%2F%2B8fGChopZSKVK1a6lWbZiEMgAievUUTD%2BisMtMDZS7rD%2FJ9xgt0q3zbasEn4JXRSBNUXyD67p0ev2Au6lpL5ox90rfqmycvb%2Bv8YkzempeJ7tUbq4ucbWCDyrx36qwhWBxg3Y2xMooCall%2FyRtZgJY6SK9hb8rdd5QPoUozzj2gP85ylM3lxW8jiBWQ%3D%3D, Hindi, 9789350000588, 75.0, TRUE, 1, Written By Nagarjun, अभिनन्दन - Nagarjun
9789350000830, Product, Raṅgabhūmi, Raṅgabhūmi - 1881-1936 Premacanda, https://s3.amazonaws.com/kimicoapps-bookbuddy/070D0E84-1CC3-4BCE-84C3-CCE1087859FB, Hindi, 9789350000830, 795.00, TRUE, 2, Written By 1881-1936 Premacanda, Raṅgabhūmi - 1881-1936 Premacanda
9789350000922, Product, Ismat Aapa, Ismat Aapa - V, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9789350000922.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=Tx6%2F3UKCEXVXl8dw%2FfKGVsGLxG2t9OsnAIKrSMBRy8LWjcR0ajPkl1ZK7C7IzNd4FLNTQknnZU93M2ospheKmY9BG2tf7i0aF7%2B4biJdNJzvMdw7qKfdpkQGZnmDqPzSMVFAx%2FQZ2mm%2BCeY76Jwtz7ekV9uyP05K6mNEqy4vLg4DK%2FO3%2BnVdcbupckSdIVLUujAw0M8UxlwHq%2Bnl6ifvOXIRyvIIqpCbDGUFiCyZDAaMArrqed%2FhjVc25oHms6BzW%2Bex7x4ZrVtmGfhHB%2FVrwvqkwC81eu%2FGJlw%2BvpqZV0AybGWCfVG6w7D4SoUoiSXaibmbrExMgnoJmx4sGxHV3w%3D%3D, Hindi, 9789350000922, 895.0, TRUE, 1, Written By V, Ismat Aapa - V
9789350000946, Product, Katha Ek Kans Ki, Katha Ek Kans Ki - Daya Prakash Sinha, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9789350000946.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=FdEf7zGh5KW%2B4P8V73gOEYcS%2F7f%2FDSJFB4V2z30MKwjFAT7Q9H7f5cN0%2Bw0pP89rNy9zs5iTLubYbjM2SFFhWfw60xIhjHQjf54UBbWfRpllgVcW9w%2F5XRI8KsgRn4YbybqoB43F2oG4tPfuPbzPmb7T%2BZgMQPwwwu2bf9s9LwaxAAZtw8zfBp0E8xWxJzPH5SeEubg2zN4vH5mw8SYMMCVePVumZxJG5q8L9jSCpq8xcaPIypIGT%2FaxfYziPt4SMNbco9G9JAn2hwgD4W15VZA1TyaKjdf6nxfvPDZpX62Ss3QJuD2wxVVa%2BH77X6vvBC8x78j3mmaxMy0v6XN2YA%3D%3D, Hindi, 9789350000946, 200.0, TRUE, 1, Written By Daya Prakash Sinha, Katha Ek Kans Ki - Daya Prakash Sinha
9789350001356, Product, Bichar? Sabh? B?r?-B?r?, Bichar? Sabh? B?r?-B?r? - Bimal Mitra, https://storage.googleapis.com/paperback-books-7652f.appspot.com/hindiCollection/thumbnail/thumb_Img_9789350001356.png?GoogleAccessId=paperback-books-7652f%40appspot.gserviceaccount.com&Expires=16730323200&Signature=Q0dknMmhcGZoFhYejtRPKQSEPINuCDMQSvtlEj8Ix%2BTMwWS98U%2BtQBijtSFjxeTZJJ2Fx6MOr1z8ofjJt5%2FL27sXd4lWaGhn%2BfriumNoirU72Ohn2r6Yky6HKac80DQSPQvgFNnaiAFST2iW6aFcpD7c8fhPKVtGmQu%2BTiwenBD%2BSb4ni41L08tJmA7WIFEyPUoFkiYXAniWvxbAtqXD3Y6teef1zKucS0fiCFR5%2B8%2Bz2FCg14EwW2A2h4XGFBgYPG7txPX0noYYsnZZATmpOFp%2FB3NHaG%2BZ3FqiCvfwCjLaD7sQly9DBAsqWFQMZrp4ga9Fo8f%2BGbuENnC3scA8uA%3D%3D, Hindi, 9789350001356, 300.0, TRUE, 1, Written By Bimal Mitra, Bichar? Sabh? B?r?-B?r? - Bimal Mitra
