Title,Original Title,Subtitle,Series,Volume,Author,"Author (Last, First)",Illustrator,Narrator,Translator,Photographer,Editor,Publisher,Place of Publication,Date Published,Year Published,Original Date Published,Original Year Published,Edition,Genre,Summary,Guided Reading Level,Lexile Measure,Lexile Code,Grade Level Equivalent,Developmental Reading Assessment,Interest Level,AR Level,AR Points,AR Quiz Number,Word Count,Number of Pages,Format,Audio Runtime,Dimensions,Weight,List Price,Language,Original Language,DDC,LCC,LCCN,OCLC,ISBN,Favorites,Rating,Physical Location,Status,Date Started,Date Finished,Current Page,Loaned To,Date Loaned,Borrowed From,Date Borrowed,Returned from Borrow,Quantity,Condition,Recommended By,Date Added,User Supplied ID,Tags,Purchase Date,Purchase Place,Purchase Price,Notes,Google VolumeID,Category,Wish List,Up Next,Position,Uploaded Image URL,Activities
Mahabhoj-Natak,,,,,Mannu Bhandari,"Bhandari, Mannu",,,,,,Rajkamal Prakashan,,2008/01/01,2008,,,,,"मन्नू भंडारी को इसका श्रेय जाना चाहिए कि उन्होंने अतिपरिचित परिस्थितियों के, इतने व्यापक फलक को, बिना किसी प्रचलित मुहावरे का शिकार हुए, समेट लिया है | इसी नाम से उनके चर्चित उपन्यास का यह नौ-दृश्यीय नट्यान्तरण अत्यंत यथार्थपरक और तर्कसंगत है | इस नाटक में हम समाज में सक्रिय अनेक ताकतों और गरीबों के जीवन पर उनके प्रभाव की परिणतियों को दृश्य-दर-दृश्य खुलते देखते हैं ...(मोहन) राकेश के बाद पहली बार हम इस नाटक में सुगठित संवादों का श्रवण-सुख भी पाते हैं | - राजेंद्र पॉल, 'महाभोज' सामाजिक यथार्थ का रूखा अंकन मात्र नहीं है, यह बहुत सोचे-समझे, रचनात्मक डिज़ाइन की उत्पत्ति है, साथ ही बहुत सघन भी | इस नाटक को उन राजनितिक नाट्य-रचनाओं में गिना जाएगा जो सिर्फ दर्शकों की भावनाओं और आक्रोश का दोहन मात्र नहीं करतीं, बल्कि यथार्थ की क्रूर और विचलित करने वाली छवि के शक्तिशाली प्रक्षेपण के द्वारा दर्शक की नैतिक संवेदना को चुनौती देती हैं और उन्हें अपने विवेक की खोज में प्रवृत्त करती हैं | - अग्नेश्का सोनी और सबसे ज्यादा यह उपन्यास/नाटक मन्नू भंडारी की संवेदनशील जागरूकता की एक दें है और नाटककारों की श्रेणी में उनके चिर-अभिपिसत आगमन का प्रमाण भी | - कविता नागपाल",,,,,,,,,,,111,,,,,300 INR,Hindi,,,,,,9788171196463,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:14:57.021589994,,,,,,,Uucu7XLHDqgC,Hindi,0,0,,"https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550511707i/44051227._UY630_SR1200,630_.jpg",
Mahabhoj-Natak,,,,,Mannu Bhandari,"Bhandari, Mannu",,,,,,Rajkamal Prakashan,,2008/01/01,2008,,,,,"मन्नू भंडारी को इसका श्रेय जाना चाहिए कि उन्होंने अतिपरिचित परिस्थितियों के, इतने व्यापक फलक को, बिना किसी प्रचलित मुहावरे का शिकार हुए, समेट लिया है | इसी नाम से उनके चर्चित उपन्यास का यह नौ-दृश्यीय नट्यान्तरण अत्यंत यथार्थपरक और तर्कसंगत है | इस नाटक में हम समाज में सक्रिय अनेक ताकतों और गरीबों के जीवन पर उनके प्रभाव की परिणतियों को दृश्य-दर-दृश्य खुलते देखते हैं ...(मोहन) राकेश के बाद पहली बार हम इस नाटक में सुगठित संवादों का श्रवण-सुख भी पाते हैं | - राजेंद्र पॉल, 'महाभोज' सामाजिक यथार्थ का रूखा अंकन मात्र नहीं है, यह बहुत सोचे-समझे, रचनात्मक डिज़ाइन की उत्पत्ति है, साथ ही बहुत सघन भी | इस नाटक को उन राजनितिक नाट्य-रचनाओं में गिना जाएगा जो सिर्फ दर्शकों की भावनाओं और आक्रोश का दोहन मात्र नहीं करतीं, बल्कि यथार्थ की क्रूर और विचलित करने वाली छवि के शक्तिशाली प्रक्षेपण के द्वारा दर्शक की नैतिक संवेदना को चुनौती देती हैं और उन्हें अपने विवेक की खोज में प्रवृत्त करती हैं | - अग्नेश्का सोनी और सबसे ज्यादा यह उपन्यास/नाटक मन्नू भंडारी की संवेदनशील जागरूकता की एक दें है और नाटककारों की श्रेणी में उनके चिर-अभिपिसत आगमन का प्रमाण भी | - कविता नागपाल",,,,,,,,,,,111,,,,,300 INR,Hindi,,,,,,9788171196463,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:15:48.919358015,,,,,,,Uucu7XLHDqgC,Hindi,0,0,,"https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1550511707i/44051227._UY630_SR1200,630_.jpg",
Media,,,,,Yuripidiz,Yuripidiz,,,,,,Vani Prakashan,,,2003,,,,,,,,,,,,,,,,48,,,,,200 ₹,Hindi,,,,,,9788181430397,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:18:35.475695013,,,,,,,CCWnHWN0ldsC,Hindi,0,0,,,
Samrat Ashok,,,,,Daya Prakash Sinha,"Sinha, Daya Prakash",,,,,,Vani Prakashan,,,2015,,,,Juvenile Fiction,"Play based on the life of Aśoka, King of Magadha, fl. 259 B.C.",,,,,,,,,,,135,,,,,295 INR,Hindi,,,,2015363718,,9789350728734,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:06:26.568668961,,,,,,,a8Y-DwAAQBAJ,Hindi,0,0,,http://www.vaniprakashan.in/prod_pic/small/7318.jpg,
Siṃhāsana khālī hai,,,,,Suśīlakumāra Siṃha,"Siṃha, Suśīlakumāra",,,,,,Vāṇī Prakāśana,,,2010,,,,,,,,,,,,,,,,69,,,,,100 ₹,Hindi,,,,,,9789350004616,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 18:15:05.095518946,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350004615.01Z.jpg,
Siṃhāsana khālī hai,,,,,Suśīlakumāra Siṃha,"Siṃha, Suśīlakumāra",,,,,,Vāṇī Prakāśana,,,2010,,,,,,,,,,,,,,,,69,,,,,100 ₹,Hindi,,,,,,9789350004616,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/27 18:15:23.613682031,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350004615.01Z.jpg,
Siṃhāsana khālī hai,,,,,Suśīlakumāra Siṃha,"Siṃha, Suśīlakumāra",,,,,,Vāṇī Prakāśana,,,2010,,,,,,,,,,,,,,,,69,,,,,100 ₹,Hindi,,,,,,9789350004616,0,2.500000,,Unread,,,,,,,,0,,,,2020/07/28 14:13:45.150514006,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350004615.01Z.jpg,
Siṃhāsana khālī hai,,,,,Suśīlakumāra Siṃha,"Siṃha, Suśīlakumāra",,,,,,Vāṇī Prakāśana,,,2010,,,,,,,,,,,,,,,,69,,,,,100 ₹,Hindi,,,,,,9789350004616,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:14:05.149778008,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350004615.01Z.jpg,
Siṃhāsana khālī hai,,,,,Suśīlakumāra Siṃha,"Siṃha, Suśīlakumāra",,,,,,Vāṇī Prakāśana,,,2010,,,,,,,,,,,,,,,,69,,,,,100 ₹,Hindi,,,,,,9789350004616,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:22:32.136747956,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350004615.01Z.jpg,
Siṃhāsana khālī hai,,,,,Suśīlakumāra Siṃha,"Siṃha, Suśīlakumāra",,,,,,Vāṇī Prakāśana,,,2010,,,,,,,,,,,,,,,,69,,,,,100 ₹,Hindi,,,,,,9789350004616,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:22:52.304751038,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/9350004615.01Z.jpg,
Vālmīki Rāmāyaṇa.,,,,,Vālmīki,Vālmīki,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,125 ₹,Hindi,,,,,,9788170284901,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:18:18.171460032,,,,,,,,Hindi,0,0,,http://images.amazon.com/images/P/8170284902.01Z.jpg,
कुछ कर न चंपू,,,,,अशोक चक्रधर,"चक्रधर, अशोक",,,,,,Vani Prakashan,,,2010,,,,,Satires based on various themes.,,,,,,,,,,,215,,,,,100 ₹,Hindi,,,,2010326678,,9789350002445,0,0.000000,,Unread,,,,,,,,0,,,,2020/07/28 14:09:30.492401003,,,,,,,r5RkA2nEmugC,Hindi,0,0,,,
